manga_id,score,user,weight
108367,8,SovietWeeb,3
111770,9,Hexblood,4
111770,7,FeelsBad,4
113682,7,FeelsBad,2
166,7,4474289,6
222,7,IceAndCream,17
299,10,BillyGGruff,4
862,7,Master10K,47
862,8,Nezon,20
862,9,lpgardian,4
862,8,hexashadow13,0
1055,8,kuglefang,5
1348,9,Skiritai_95,9
1348,6,AceyBaybay,4
1618,7,Agnusogi,4
1618,7,ExoticBankai,1
1637,2,aindah,12
1720,9,jHorizon,14
1720,7,Ducky_Dame,9
2477,7,Nikki_Manga,4
2477,5,greigh,3
2535,9,ChibiHime,11
2535,8,drbuggy2004,8
3051,9,xxStormangelxx,6
3051,7,thelostone,1
3214,8,harrysoung,26
3214,7,samseison,9
3214,10,zaharat,3
3690,9,OrangeSky,1
3873,7,Darmaiad,2
3873,3,karamelkoala77,0
3995,9,aineyakuzaboss,2
4009,9,liliales,4
4527,8,veluriel,12
4527,4,theresattdo,2
4650,9,MagicWookie,32
4650,6,hexashadow13,0
5114,8,PharuanUndearth,4
5326,8,Maz-Maz,5
6604,7,ableton,5
7120,10,Emillia901,6
7120,8,Sookie,4
7120,7,greatyu,0
7263,7,Poeticas,1
8416,5,Sweetsinger9,1
8986,9,spacemilk,2
8986,8,brooke9000,1
8986,9,hinawari,1
13352,7,ZzzSleepzz,1
13882,2,safirebluedragon,0
16531,8,IceAndCream,22
17443,8,ArakakiLaurant,6
17443,4,Theoneandonlyson,0
18717,10,ShintakoInari,8
18717,5,Spookyberry,6
18717,8,biohoid,2
18717,7,kay-love,2
18717,6,kamui90,0
19844,10,renjikuchiki1,19
19844,3,deadoptimist,9
19844,7,Sigimi,10
19844,7,Shioxus,7
19844,8,SPARTAN_119,4
19844,8,Sense-of-Beyond,0
21167,8,hokaru,5
21299,9,Florten,6
21299,8,PicosStar,2
28537,8,Rezurrekt,23
28537,6,Kamereon-senpai,6
28537,9,muntasir123,13
31883,8,Syrinfin,3
36133,7,Maz-Maz,4
37407,8,Nye,4
41311,8,metronot,15
44287,8,ZENSX,7
47625,6,Antimeta,2
47625,5,69thStreet,1
61137,8,crushingblue,0
67495,7,Alcestic,10
70827,8,twinkletoes,0
77489,9,Shuc49,5
77489,8,SovietWeeb,1
78065,7,Murloc-kun,81
78065,4,NotReshi,5
78065,8,dragonfly1024,3
78121,10,MadLane,21
78121,1,Putin-chyan,7
78121,7,Mon-El,4
78121,2,TheAnimeFilms,4
78121,7,txrxgxu,8
78121,10,queermight,1
78943,8,christo834,76
78943,2,TravisBickle,24
78943,6,MadBrains,23
78943,8,BYE_LIL_PUT4S,18
78943,2,Moe_VII,5
78943,1,Karunasagar_Gv,2
78943,5,Somebody101,2
78943,8,HikiNEET021,3
78943,3,Monkeixa,1
78943,8,Saiphyn,1
78943,3,GrayRealm,1
78943,9,KatzeDerNacht,1
78943,1,song12301,1
78943,7,killerent,1
78943,10,error0004,1
78943,8,HandA711,1
78943,3,razlaz,0
78943,3,infernalteo,0
78943,9,Yedine,0
78943,10,FrenZato,0
78943,7,ekaterina2117,0
78943,7,lvl_4000,0
78943,8,arlerted,0
78943,9,Alpha126,0
78943,10,Kei2Kun,0
78943,7,valtiel01,0
85799,7,TrueShiroRin,19
85799,7,G123u,3
91714,8,Varaxus,18
91714,5,Best-Red,3
96112,6,TakeTheWindward,9
96112,9,HighGriever,2
96112,8,Suga_Kun,0
96112,8,Chokyo,0
98712,8,Lunawyn,5
98712,9,Terrorofthedeath,6
99188,8,4b3,8
99188,10,Mi_Sheriff,6
99188,7,SovietWeeb,1
102653,8,SovietWeeb,2
103815,5,Monochrome_Leone,5
103815,8,thatblackotaku18,3
103815,9,lejdcool,3
105244,6,TeKSMeLater,11
105877,8,Felix-san,1
110492,6,iridi,2
176,7,Master10K,17
176,7,jose21,3
357,10,LuckyWolf,23
357,6,ravenwritingdesk,13
409,5,Conway,10
409,8,fiore777,7
921,9,Where0Meets15,10
1217,7,kuglefang,21
1217,10,Kunawe,11
1217,6,Ryagan,2
1385,9,zariuq,4
2932,8,ishitagupta,21
3257,9,IceAndCream,6
3354,8,CharlyChan,11
3383,5,Blackstar_aria,6
3383,9,2Precious,2
3383,4,cim101,1
3840,6,ishitagupta,19
3840,6,rinhail,6
4256,8,smilexbabex33,7
4256,8,Andernina,3
4477,5,jordanspice,10
5346,8,FalotForonke,5
6748,9,SovietWeeb,1
6941,9,kluxorious,20
6941,9,gatokitty,11
6941,7,megarock327,3
7280,6,_mahoushoujos_,5
7778,9,oOoMilkTeaoOo,0
8655,7,Kye7,8
8889,8,akachan,12
9732,7,Master10K,19
9732,8,zaharat,8
9732,4,The_Muffin_Man,6
9732,6,PlubicHousing,0
9732,7,CriticalSmash,0
10326,10,Em15,5
10804,8,Ri-chan,68
10804,7,Chinomi-san,1
10804,6,LuxuriousHeart,1
10804,8,tomateunmate,1
11310,10,MoMo-Da-Gr8,12
11310,7,buastete,4
11310,7,Desk05,2
14922,9,Dunkjoe,23
14922,7,leingodf8,21
14922,6,piplub,14
14922,5,OtaXu1,9
14922,8,divinelight,4
14922,10,Allergyrain,3
14922,5,Torra27,0
14922,7,benriya,0
14922,6,69thStreet,0
15627,10,KaidaEmber,0
16709,10,TehSoulEater,34
16709,8,TheFlowingStream,3
17912,8,Tokikake,9
17912,7,Saviuz,9
17912,3,Maz-Maz,5
19098,9,Tobuay,11
19098,8,Schizoidmouse,9
19098,4,Profesor_Teto,2
19135,6,bunny1ov3r,11
19495,10,Kenchuky09,1
20596,9,Nye,1
20602,7,sapphire-pyro,7
20602,8,Rubyred,3
20602,4,Asuranaru,2
20602,6,setitoff,2
20602,5,Selaine,0
20645,5,Morrisummer,6
26698,7,JadedAnimeLady,8
28063,8,benriya,6
29651,5,micanova,3
32337,7,SpiritAmbition,1
32337,8,Ginorin,1
32337,7,CanCan2623,1
35499,8,ZENSX,5
37585,7,alibel,3
38157,6,Veronin,59
38157,9,PandaPineapple,17
39121,9,Nocti,10
43567,6,chipofmint,5
44069,9,BlasianAngel,4
52389,8,Kundalini,24
65659,9,Sofia1017,4
71865,8,HEXyren,0
78467,10,Mako,1
78959,10,Tampampam,30
78959,5,KorNk,10
80539,8,Zecis,6
80539,8,SovietWeeb,2
80539,8,64bitAnthony,1
87987,8,Tonitonichopchop,20
87987,8,Millawls,14
87987,10,SiriusTimeKeeper,3
110742,9,thumsripa,1
112894,10,gaaldinodesu,24
113442,8,FlintTD,0
68,8,vane_wulf,7
78,5,spinach,13
78,7,haeworlddd,12
78,3,Melodux,3
78,10,old_gregg,2
78,10,Otakufangirl,1
97,5,Splitter,43
97,5,Megan140,6
97,7,rmmr111,3
97,4,Gwilthyunman,3
97,9,AsIsWritten,1
1339,8,Master10K,87
1339,8,ishitagupta,66
1339,4,Slumber,28
1339,7,-Forgotten-,20
1339,1,shanshan8928,10
1339,5,randomfruit,5
1339,8,dezire,5
1339,5,InuChanFan,3
1339,8,Amnesiac23,3
1339,4,kay-love,2
1339,8,kittykatloren,2
1339,10,Motoko2020,2
1339,8,will1989,2
1339,8,kcacia,1
1339,6,kirs4215,1
1339,6,SincerelyShania,0
1339,7,suziebear,0
1339,3,likelylivilee,0
1437,9,Beatnik,40
1437,2,T3Deliciouz,6
1437,7,Maz-Maz,9
1437,8,AgriasO,6
1924,9,VoidHawk,18
1924,8,ihatethiswebsite,16
1924,9,mrcrazy09,1
2995,5,Crystal,24
2995,7,PushingIdeas,18
3039,6,Splitter,42
3039,6,xFangero,18
5393,10,moritheil,7
6390,10,alicemary14,5
6390,7,marYellE13,3
7927,6,DarkAngelz,7
7927,4,Surana,1
8104,8,Aki_Suzuki,5
8104,10,Mih0,2
10059,7,Dukur,6
12151,6,JaniiBah,1
13063,3,Maffy,8
13063,5,xyne199,5
15143,6,Krugo,1
15317,3,Klabautermann,35
16572,9,Hikarinyx,25
16572,6,YakuKikyo,7
16572,8,HakuryuNoKou,5
17193,10,SkyeRiver,0
17461,3,genkigal,11
17461,9,Grapesandraisin,1
18022,9,shay17,5
18022,7,Leyren,0
20231,7,Jerakor,4
21541,6,arichan20,5
21541,7,sassarella,0
22451,8,inzaratha,4
24012,4,comiclove,0
26012,9,CherryBone,6
40865,7,Chinomi-san,3
40865,6,YummiYT,0
40937,6,Desk05,2
44595,8,rueful,10
44595,7,2SugoiToActSugoi,4
44595,7,Earame,2
51231,7,yuna733,7
51231,6,catzrule2468,1
51881,9,kairi07,2
56521,8,Pachilord,4
56521,5,RoxRobstah,2
56521,8,acw215079,0
57401,10,KingJasper,11
57401,5,-Nata,3
57401,8,jmsjrdn,4
57401,9,Oze,4
57401,10,GDTriAxis,2
57401,8,SovietWeeb,1
64755,4,Krugo,2
65177,7,Fall,8
67601,3,Argent_Paladin,3
72583,10,Anitakawai,6
76811,9,dsfroggy,11
76811,2,Kundalini,17
76811,10,mich_miranda,5
81079,7,SofiYadomi,16
81079,9,leguchi,3
81079,1,isahbellah,1
97944,8,HanbeiCat,5
98270,10,Zentoyo,41
98270,9,spookys,18
98270,7,SunnTouched,26
98270,5,shizaman,24
98270,6,RetardedHyena,10
98270,8,prat_man,11
98270,7,ihavetomakeanacc,7
98270,8,OverdosedGoku,12
98270,8,KayB,7
98270,1,OP-Naruto-Bleach,4
98270,4,skeletonParty,3
98270,9,czxcjx,2
98270,9,infoworms,1
98270,7,Vandareer,1
98270,6,TheHentaiKing,0
98270,10,Raideroz,0
98270,7,calvo99,0
98270,10,HTarget,0
98270,10,AngryGuy,0
98270,7,Blasteth,0
99387,8,lillipup,2
103488,9,BokutosHoot,9
103488,1,zeltron,5
103988,5,mmchan,0
106202,8,De_A_Sound,3
107091,9,Sallachi,1
110219,7,Furuzaki,1
579,5,Blackstar_aria,10
579,8,divinelight,8
579,8,happybunny561,0
1027,6,VK11,33
1027,8,Be_chan,2
1027,7,xaixanimex,2
1027,9,Arenai_AlwysYrs,0
1304,4,Moon_Light,21
1875,4,Yokubou,12
2564,5,angelsreview,6
2564,7,chi_chi_blanche,3
3209,7,Iscah,13
3515,7,Jerakor,7
3515,7,muntasir123,6
3957,9,vaberella,13
3957,9,telepop,0
3966,4,aiai_capn,1
3989,9,wlfgngpck,10
4195,6,vaberella,15
4941,8,brass2themax,104
4941,6,ycart59,34
4941,4,Pyrefly,28
4941,10,SugahRush,13
4941,8,BeemoMan,0
4941,6,Roshlev,0
4941,1,isahbellah,0
6264,9,blackjellognome,6
6264,10,hopeflow,6
7457,6,enjoyzpie,18
7457,7,Azumizai,10
8108,9,Oshinigami,10
8108,3,Paraturtle,5
9170,9,Pond,3
10109,6,ishitagupta,4
12052,8,mytoiletisrunnin,0
12160,7,AnimeKiller,7
12160,8,rueful,2
13082,7,Darkness007,12
13082,3,Folipurba,0
13619,10,Miss-Saori,25
13619,8,modernjosei,11
14701,9,flomu,4
16325,9,YesterdaysJoe,15
17020,7,Maffy,11
17240,8,Augustinsitu,8
17240,7,TuesdaysDusk,2
17240,6,lady_freyja,1
20811,5,Kapodaco,10
20811,10,alidan,2
21566,1,futanaripeen,1
21566,8,CrazyChiyoko,0
23358,8,Parisbelle,84
23358,3,Rei-chii,33
23358,5,SofiaS,19
23358,3,creatilily,5
23358,2,spuvnik,12
23358,5,ygfan,10
23358,9,angelabsun,5
23358,9,KatrinLouiseo24,5
23358,4,gilliane1029,1
23358,7,tunabelly,1
23358,8,ehrence8191,1
23358,9,Charcanis,1
23358,10,gezz147,1
23358,7,thatgirlsagenius,0
23358,1,Ttoge,0
23358,8,TheTsundereHime,0
23358,6,BookBird,0
23358,2,doppelganngs,0
24698,6,osmanabi,45
24698,8,ZENSX,17
24698,10,riyuga_lexer,5
24698,8,ryanbthomas,15
31075,9,Andyis,6
31075,8,ueki27,2
37921,8,DisguisedFairy,5
50817,9,NoneNone,13
50967,10,smprincesss2802,0
61027,8,Malfegor,29
61027,9,Kyle_Schroeder,23
61027,9,Liao,17
61027,7,Paraturtle,3
61027,3,Gabriell_Braga,1
69827,10,badsprings,12
81683,9,FasSakima,11
81683,8,Cjordan2318,2
94235,8,Masshiroi,9
98534,6,Hyoroemon,2
108493,9,Major_Gilbert,2
108493,10,archdevilkarin,0
110621,6,AutismAndWeebs,1
110621,7,BlancaB,0
858,9,natlov,13
858,9,Deleteee1234554,10
858,8,ikanyan-chan,1
858,9,TheRealTHEDragon,1
1164,8,Noofar,2
3577,9,Mort-sama,21
3577,9,Rade-chan,9
3910,8,Akaike,7
3910,7,manami-chin,4
4125,9,CHIBIjapapino,6
4290,8,Talu,22
4290,7,GenuineSorceress,3
6048,8,TrenchKamen,19
6097,8,Guy32,25
6097,6,Bertholdt,21
6097,8,veatbreaker,6
6097,5,Waro9,2
6097,4,Little_Red_Rogue,4
6097,8,Elydan,3
6097,8,Mummenator,2
6097,6,timoytisoy,1
6097,8,superYAN,1
6918,5,Moon_Light,27
6918,4,Maz-Maz,17
6918,9,gamedoll,12
7366,10,ixWishingx3,8
8296,7,Kylaran,6
8296,8,Maz-Maz,5
8296,8,halfshadows,1
8296,9,safirebluedragon,0
11314,8,ishitagupta,14
11314,6,bluekiss,13
11713,10,allrealelements,2
12849,9,TheRealTHEDragon,1
13094,8,Maz-Maz,34
14428,9,ise24,6
14428,9,David641,2
24092,9,Kaiko,2
25388,8,Kuuyashii,3
25448,7,Nervin,13
25866,9,mtazkaban,5
25866,8,MangaFanatics,4
25866,7,Aileris,1
26589,9,Magister_Jakene,5
26589,8,Alanmario,3
33743,10,MitsumiMotosuo,6
35595,7,Robineva,2
35595,7,G123u,0
40415,9,FeelsBad,1
42139,8,LoliconSuspect,2
43509,8,Angelo-Murasama-,2
46006,6,Fall,1
46542,8,DatFanfiction,13
48369,4,Dustyacer,1
51589,9,Tatsuyasenpai,9
56513,7,Ginorin,5
56513,10,asdfwanderer,3
56513,8,ZDragonX,2
56513,4,monn,0
57899,1,VannillaIce,3
57899,7,Kias_Reneeve,2
57899,7,ZJZJ,1
64507,10,lenatheweird,8
64507,10,DeadIEnd,5
66247,8,PunkChinaDoll,16
67237,7,The_Makster,1
73573,7,comiclove,0
83585,8,Fall,4
83629,8,Chinomi-san,1
83629,8,Jerakor,1
83629,9,Shole,1
86043,6,SovietWeeb,7
86043,8,saoki,5
102440,9,Mentroxene,4
104298,9,PCS1881,5
104298,8,Jay-kun00,2
140,8,SpazzyIsLost,7
173,8,LeighManga,52
173,5,Pitrocks14,28
380,10,heartpulp,13
451,9,ultimaweapon,1
889,8,Wombstone,28
889,8,Piegoose,3
889,7,Gundroog,2
889,3,CapsulateRhyme8,0
967,10,Sveznajko,29
967,6,lolqwerty,13
967,6,foreverzerov1,10
967,5,MonyKukki,6
1734,9,monstrepetite,28
3120,9,cancan31,15
3120,7,Nervin,8
3120,7,Markezzo,1
3645,7,MoonSpider16,42
3714,7,intotheheart,2
3863,3,KoizumiAyumu,15
3974,10,Abs0,10
4480,8,deleteme234,21
4480,6,SovietWeeb,4
4480,5,Fall,5
4480,7,Nisverah,0
5203,7,gundameisters,6
6078,7,princess_snow,11
7290,10,dtshyk,25
8474,10,snjeguzica,0
8979,8,AobaSuzukaze,0
9129,6,ModusOperandi,5
9174,6,Maffy,18
9174,9,leelyna,2
9767,3,MoWriter,11
9767,8,BRabbit,6
9767,10,sovest555,2
13257,8,lilytenjouXP,2
14179,10,cristump,5
14923,6,christian33215,3
14923,8,TrueShiroRin,2
14923,7,PharuanUndearth,1
15042,9,rava,9
17074,9,MikorinTheGreat,3
17731,9,MermaidGalaxies,26
17731,7,Ani_Love,7
17731,6,Chinomi-san,3
17731,7,UsangieTsukino,2
17731,7,elichan00,1
17731,4,Jewel_Sims,0
17731,8,peachyalpaca20,0
19279,10,SecretAnimeLover,4
19736,6,DarknessAngel,19
19736,2,txrxgxu,9
19736,6,trexman,3
19736,8,Ghotty,1
21111,9,ForgedHero,13
21111,4,Nervin,12
21111,1,linksgotswag,10
21111,10,Fries-at-2am,4
24417,5,Ishwar101,32
24417,9,muntasir123,25
24417,7,King_Savage,15
25598,7,LadyTh0r,20
28075,9,Unnamed_File,3
30209,7,Netbug,1
34793,9,deadoptimist,9
47867,9,lady_freyja,7
54627,10,blazebolt7,14
54627,8,giku93113,3
54627,8,WhoCanPeliCan,0
55305,9,Anna519,24
55305,6,angelsreview,7
55305,7,Sereshay,3
72117,8,ktjohnson,5
72233,8,smileedimpleface,4
72989,6,Zomaru,25
39,7,Qwerkzy,55
39,7,Exiled-Masamune,19
39,6,MotokoAramaki,15
39,7,skedaddle,4
39,7,shibalover,3
39,8,Melodux,3
39,6,angelsreview,3
39,9,Drake_Kalluna,2
39,6,TDBanimefan,0
39,8,LeighManga,0
39,10,AmyWatkinson,0
39,8,PharuanUndearth,0
283,8,Astros,10
693,7,purple_neko,6
1239,9,Polyphemus,79
1239,8,Beatnik,38
1239,9,czxcjx,6
1542,7,li-94,3
1542,10,kawaiikisu2657,2
1652,8,Archaeon,50
1666,7,Startlefish,1
1717,9,leingodf8,12
1939,8,kiriska,33
3107,5,KurosakiLeno,18
3107,9,Fishcaek-Chan,15
3107,6,BlueAoi,3
3107,8,Kosourbites,1
3107,9,Nocti,0
3484,7,theemunator,19
3484,6,Chinomi-san,0
3484,5,finwatchin07,0
3829,7,LunarBird,4
4016,6,Firce,6
4077,7,Master10K,60
4077,10,Seijurou,10
4077,9,Catsup,6
4077,9,zaharat,3
4077,8,hexashadow13,0
4626,3,ishitagupta,38
4626,7,Aina-Chan,16
4626,9,kisukoneko,7
4626,6,Tsukoyomi,2
4626,4,aloeverra,1
4626,7,Ren_bird,0
5357,8,inzaratha,4
5357,8,Glammoon,3
6612,3,AfterGlow,66
6612,10,kingofthegamez,29
6612,4,Ordnungspflicht,5
6612,7,PharuanUndearth,0
7000,7,Tiku,13
9251,10,beefsteak,4
9251,9,czxcjx,2
9771,5,Raging_Berserker,0
11082,8,Fuchsia,5
11184,7,Takumi,13
11297,8,Qisloid,6
12792,6,Snowkittenz,1
13047,7,Moon_Light,18
13047,5,Yemi_Hikari,11
14325,9,LizzyThomas,9
15247,8,Cocori,19
15247,6,BishoujoElle,2
18383,7,BowFlamer,1
19981,10,Abs0,4
19981,8,gabunomi,2
19981,9,Zyria,1
21629,10,Desk05,8
22031,8,Babels,26
22031,4,KINGLAX,3
23091,7,maegan_kk,11
23091,5,ragesugar,5
23091,2,YakuKikyo,2
23091,7,evemanga,2
23091,5,sfasze,1
29781,8,microl44,4
30567,8,k-koa,1
30977,6,Polyphemus,55
30977,7,alidan,37
30977,8,snartjelly,15
30977,8,hexashadow13,1
31053,5,Paraturtle,5
31053,9,Divina,2
31053,7,stray,1
32091,6,Coolingheaded,4
33441,7,Leyren,0
36017,2,Eastblue-no-Ryu,0
44059,9,harrysoung,3
51661,10,foscor70,2
54343,8,myhumma,12
54343,7,Zaphiel,11
54343,6,rainwalk,5
59229,7,Tsukuyomigoat,0
62507,8,CloacaMahoney,2
65639,10,DaddyLelouch13,5
65639,6,Raging_Berserker,4
73455,9,MoguDLamb,1
87659,8,Profesor_Teto,7
89706,5,Veteris,6
89706,8,DrYumYum,2
93065,9,jjssyy,7
95652,8,EdgyEcchiSenpai,6
107081,7,-HippySnob-,1
80,6,cabbit-chan,31
80,4,MajorTom,13
80,7,Chanellia,5
80,5,catalysst,4
1573,5,PrincessLover13,2
1573,6,beerotan,1
1654,9,Kid-niichan,9
1654,10,Cherri_Blxssom,7
1654,6,cousycousy,0
1753,7,manami-chin,9
3041,8,Grimmm,27
3041,8,Yudesei,6
3041,4,robiu013,2
3256,3,cipherseed,72
3256,9,kneesh_typhoon,31
3256,8,ultama121,28
3256,4,Celris,18
3256,4,bridgesams,2
3256,4,DaWootz,2
3256,5,Paraturtle,2
3256,7,RobustButt,2
3256,9,shadowycat,2
3256,9,PhantomPersona,1
3256,7,strategian,1
3256,8,Liliubel,0
3256,7,Naz1994,0
3256,6,eldritch,0
3256,8,cbob1,0
3256,3,aintgiveadamn,0
3256,7,moraldisorder,0
3283,9,teng,16
3326,7,Uriel1988,17
3884,7,Dunkjoe,11
3884,8,ZENSX,7
3992,8,benriya,44
3992,4,754754hfvc3gg4c,14
3992,7,BDL,6
3992,8,Purjoloek,6
3992,10,purin_oO,4
3992,8,jmsjrdn,1
3992,9,infodere,0
3992,4,CreativeName42,0
4356,8,takame-bee,1
4763,8,soaring_wings,17
4763,4,angelsreview,1
8254,7,Archaeon,66
8254,9,alidan,8
11458,10,iamsarah,0
11550,8,rebwaters,10
13883,8,Panzerhaust,40
13883,7,4b3,5
13889,9,domdude111,2
14909,10,ZodiacRiver,3
14909,9,JapaneseDaddy,1
14909,5,A_Lam_Ma_El,2
15001,5,symbiotic,5
15001,4,deadoptimist,3
17510,9,yumi15kl,10
17510,7,Amiable_Raven,3
17565,8,lareyy,7
17565,8,keySL,0
20120,5,suki78787,8
22882,8,Ballista,11
24633,8,Negative_Zero,2
24633,6,Kaiko,1
26263,4,Ambertsarina,13
26263,8,Breleigh,12
26263,5,heartofmetal,3
26263,6,SinfullSilence,1
26263,5,TwoCarrots,2
27119,8,Ranigad,12
28361,6,Dokubachi,78
28361,8,Dietrologia,27
28361,8,_Rika,18
28361,5,Paraturtle,6
28361,6,gikere,1
28361,8,jmsjrdn,1
28361,8,doctorminsuks,0
34173,7,ishitagupta,5
35047,8,Cerisine,11
35047,7,dogtato,7
42515,9,Miya_,7
42515,8,0Erza0,1
45903,8,BlasianAngel,4
50155,8,Jerakor,8
50155,8,peachyalpaca20,0
62769,5,AvalanchCXVII,29
62769,10,Sturer-Emil,8
62769,9,Terrorofthedeath,4
62769,10,DragonSin29,1
72511,10,OtakuAlishba123,4
72511,2,Tinaa,1
88320,8,MondoX,7
95414,8,matiasotaku,4
97320,8,Kagamihara-chan,24
97320,9,OverdosedGoku,4
97320,10,HikiNEET021,3
116772,3,ZeromaxAnima,1
406,7,afroemo,15
406,4,angelsreview,7
478,8,Menchiballs,2
478,10,kefkas_big_sis,2
478,9,AkuunKyande,0
532,4,mangareader123,5
1083,10,cleofriskey,1
1610,7,Archaeon,74
1796,9,Snowley,20
1796,9,ScarletCat,8
2143,8,yakusoku,12
2143,6,maybelletea,5
2143,7,marya,4
2143,8,shinokage,1
2143,8,Chinomi-san,0
3317,4,GodlyKyon,28
3317,8,venombullets,25
3317,7,Sapphiregleams,16
3317,10,puppetcopper,3
3317,7,RetardedHyena,2
3317,6,i-aint-uppity,2
3444,8,Archaeon,56
4107,7,halfshadows,2
4832,8,Appleasian,4
5078,8,darkphe,2
5245,10,blue-heavens,8
5245,5,samz00,7
5245,6,Neokitty,4
5339,4,Slumber,10
5339,4,izzadorkable,2
6916,9,Tree-chan,5
8084,8,estta,4
9832,8,MacKtheVoid,1
17198,8,tacoadictt,8
18127,8,TimChan,12
19871,5,blossomdeath,13
19871,9,finwatchin07,0
23904,9,WonderlandBeat,4
24295,9,Sparkyt3hMadman,25
24295,9,naifhenry,11
24295,6,Paraturtle,4
26570,10,urbanshammy,21
26570,8,-Mr-Stick-,5
26570,5,TheLewdOtaku,0
29631,9,raichu711,12
35727,7,hexashadow13,0
39687,9,WhiterWriter,5
47102,9,Vakari,19
47102,8,Chehalem,11
47102,9,DeathconJ,14
49079,9,zlood,4
50329,7,ModusOperandi,5
51313,8,GhostLK,2
51313,9,alysho10,0
51789,8,2SugoiToActSugoi,15
51789,10,isahbellah,2
56833,7,bleachsai,7
56833,7,angelsreview,3
56833,7,Otaku365,1
56833,9,ImmortalShadow,0
65673,6,Jerakor,4
65673,9,kira1012,0
70657,7,checkeredbow,1
85525,8,OtakuBeast98,38
85525,9,SovietWeeb,1
92526,9,HolyBiscuits,4
92526,9,ChubbyGoat,8
92526,7,SovietWeeb,0
103047,7,WhoCanPeliCan,2
103047,8,0TAkUBOY,2
103047,8,GoldUlquiorra,0
104597,7,Sweetsinger9,1
104597,8,Major_Gilbert,1
112,6,Anomalous,26
137,7,ArcherKinao,9
137,6,winnett,4
137,5,jzmcdaisy,4
677,10,vaberella,45
677,6,saoki,41
677,10,GenuineSorceress,18
677,2,KunoYuna,15
677,10,Animewolfguy,5
677,7,kay-love,2
677,10,xKaorux,2
677,9,unwishful,2
677,9,kirs4215,1
677,6,pandemonium91,0
700,10,kiddemon86,24
700,7,gametime,3
829,6,MARSHYxo-PWNS,21
829,6,NoName_Insider_,6
829,7,ragesugar,2
1548,8,MxKuro,4
1580,5,alexalgebra,0
3594,7,Apocaly,20
3819,7,rosemask22,1
5956,10,Kazia0002,8
5968,7,Maffy,5
6927,9,ArkansasKing1,8
7465,5,tensainobaka,3
7465,8,thekendra91,1
7921,10,YoungVagabond,32
7921,10,sukotsuto,12
8755,7,mcxynth,1
8972,8,Lumio,5
10725,7,Nilvius,0
11507,2,Cherri_Blxssom,4
15449,10,ICristina,7
24205,10,thisismylifenow,2
24765,8,BritishAnimeGirl,6
24990,8,6Man,7
31919,9,Revetia,5
31919,8,Castinate,0
32833,7,SilverBrone,6
32833,10,Arikawa-chan,1
32833,10,YunaHitarashi,0
39049,9,Xodia522,1
39497,10,EastAsianLover,4
39627,7,LemonSyrup,23
39627,9,Hyoizaburo,11
39627,9,RomeoXD,8
39627,5,Rolas978,6
39627,6,Animeblitz,1
39627,9,Devasabu,0
39627,6,FeelsBad,0
42337,8,shirayukihime714,16
42337,10,therealmerocks,7
43749,6,xEru,4
44255,7,SovietWeeb,4
46836,8,ModusOperandi,14
46836,7,Meth-Chan,4
46836,8,curisuchan,1
46836,9,ptc_yt,1
46836,6,tomateunmate,0
50601,8,keySL,4
52267,4,LilGreasyKid,25
52267,6,Hime-han,0
58217,7,Yzeelb,4
68273,3,MadHatter90,1
70523,9,gollgo13,11
70523,4,TheHentaiKing,0
86400,9,Gattz,8
88720,7,Furuzaki,3
95247,9,Astra-chan,2
98102,7,LadyAxeFace,0
98570,9,SovietWeeb,4
98570,8,Ahodesuga,1
100052,8,BlueDragon17,9
100052,8,juan_noguera,1
105157,9,yomizu,2
109313,8,jmsjrdn,3
112000,10,Wolfiesmal,18
112000,9,Limeheart_XI,6
294,9,gasuki,7
309,9,katiesquilts,18
309,9,ShySorrow,3
640,10,Lioness,7
1018,8,afroemo,14
1042,9,animefreak8889,9
1042,9,ShoujoCrisis,7
1879,7,ishitagupta,34
1879,8,Baka-chii,6
1879,4,katdere,6
3198,8,Archaeon,53
3198,7,Morven,4
3237,10,yoppy1,33
3474,6,Maz-Maz,13
3474,3,Desk05,5
3534,4,Maz-Maz,20
3534,8,Iscah,15
3534,9,CashireCat333,11
3534,6,sweeny,4
3534,10,lolalalah,1
3534,9,jam112383,0
3777,7,animefreak8889,5
4624,6,sugarcookie,17
4624,9,Keita-Kun5,9
4624,9,geishaguns,3
4624,3,Belk-_-,1
4624,9,AkumetsuLord,0
4624,7,DevilsAngel9697,0
6035,10,WizardJo,11
9730,9,RaiStorM,27
9730,9,nate23nate23,21
9730,8,lejdcool,6
9730,8,baseball3b,1
10956,9,Io-Bro,15
10956,8,Bowerbird,13
10956,7,Maz-Maz,5
10956,8,deadoptimist,4
10956,7,CherryBone,3
11633,9,RAMAR713,4
13664,9,abi6,2
15069,8,MissMisu,0
15536,9,alidan,16
15536,8,fuwaneko,12
18271,4,Nocti,3
18979,7,finwatchin07,0
22305,8,Splitter,9
22305,8,PowerUpOrDie,4
23593,10,Beatnik,48
32123,7,justiineniicole,0
37069,10,Miya_,13
37069,6,Hyperbolic33,11
37069,7,buunny,3
43525,9,Sadhbh251,10
43525,9,Obeythealfa,9
43525,6,naisu_gai,3
43525,9,Dickcheese,4
43525,5,PharuanUndearth,0
49595,6,mangareader123,4
57175,9,dddyslttlgrl,8
57175,6,TheHentaiKing,0
65663,10,Ceciru,2
65663,5,Ordnungspflicht,0
85247,9,tetsuya2,1
90092,5,LeaOotori,1
